species,subset_size,hour,expected_abundance
Eurasian Bullfinch,40,17,0.0968998132189949
Eurasian Bullfinch,40,18,0.07649291847886695
Eurasian Bullfinch,40,19,0.05990871497468527
Eurasian Bullfinch,40,20,0.04668500974225354
Eurasian Bullfinch,40,21,0.04125930266510672
Eurasian Bullfinch,40,22,0.024331640256698806
Eurasian Bullfinch,40,23,0.04501279265659228
Eurasian Bullfinch,42,0,0.033021722114589286
Eurasian Bullfinch,42,1,0.03056759513859761
Eurasian Bullfinch,42,2,0.02091934873763591
Eurasian Bullfinch,42,3,0.025697513748959105
Eurasian Bullfinch,42,4,0.017841725747567642
Eurasian Bullfinch,42,5,0.051295311169919394
Eurasian Bullfinch,42,6,0.09208095693899158
Eurasian Bullfinch,42,7,0.1474743287044292
Eurasian Bullfinch,42,8,0.08992127915776121
Eurasian Bullfinch,42,9,0.09692057106889816
Eurasian Bullfinch,42,10,0.07021330676829918
Eurasian Bullfinch,42,11,0.06508326134695037
Eurasian Bullfinch,42,12,0.0408005419693949
Eurasian Bullfinch,42,13,0.054127384676887505
Eurasian Bullfinch,42,14,0.07983196394398324
Eurasian Bullfinch,42,15,0.04933807045436798
Eurasian Bullfinch,42,16,0.04530031839312781
Eurasian Bullfinch,42,17,0.08977907672786113
Eurasian Bullfinch,42,18,0.06964002078230536
Eurasian Bullfinch,42,19,0.053495896762168815
Eurasian Bullfinch,42,20,0.0395754238309317
Eurasian Bullfinch,42,21,0.03386295453730523
Eurasian Bullfinch,42,22,0.017737495192405014
Eurasian Bullfinch,42,23,0.036890484590763196
Eurasian Bullfinch,44,0,0.032980261771003994
Eurasian Bullfinch,44,1,0.030188830585483488
Eurasian Bullfinch,44,2,0.021309537214277672
Eurasian Bullfinch,44,3,0.02515111472831355
Eurasian Bullfinch,44,4,0.01768531254159625
Eurasian Bullfinch,44,5,0.05144110238845793
Eurasian Bullfinch,44,6,0.09254696554134152
Eurasian Bullfinch,44,7,0.14830471089122613
Eurasian Bullfinch,44,8,0.0903603015544759
Eurasian Bullfinch,44,9,0.09736979188367256
Eurasian Bullfinch,44,10,0.07051803139691629
Eurasian Bullfinch,44,11,0.0653441021013727
Eurasian Bullfinch,44,12,0.04094128129241735
Eurasian Bullfinch,44,13,0.05428541678430115
Eurasian Bullfinch,44,14,0.08020554043085937
Eurasian Bullfinch,44,15,0.04947496962991762
Eurasian Bullfinch,44,16,0.045382529808710055
Eurasian Bullfinch,44,17,0.09018358457968388
Eurasian Bullfinch,44,18,0.06992942441774218
Eurasian Bullfinch,44,19,0.053635575847391315
Eurasian Bullfinch,44,20,0.03947110309743233
Eurasian Bullfinch,44,21,0.03374236114244661
Eurasian Bullfinch,44,22,0.017729025906596
Eurasian Bullfinch,44,23,0.03667343597820005
Eurasian Bullfinch,46,0,0.034603378668972756
Eurasian Bullfinch,46,1,0.032031421878842
Eurasian Bullfinch,46,2,0.022545608142084197
Eurasian Bullfinch,46,3,0.026720332975049742
Eurasian Bullfinch,46,4,0.018961915377593067
Eurasian Bullfinch,46,5,0.053381386373235265
Eurasian Bullfinch,46,6,0.09515913005504803
Eurasian Bullfinch,46,7,0.15163901401651225
Eurasian Bullfinch,46,8,0.0930035520176913
Eurasian Bullfinch,46,9,0.1001178449595421
Eurasian Bullfinch,46,10,0.07284068325486837
Eurasian Bullfinch,46,11,0.06767916109700021
Eurasian Bullfinch,46,12,0.04263276898723376
Eurasian Bullfinch,46,13,0.05629108997032344
Eurasian Bullfinch,46,14,0.08287664375439832
Eurasian Bullfinch,46,15,0.051457197621266895
Eurasian Bullfinch,46,16,0.04738837684100152
Eurasian Bullfinch,46,17,0.09275594410602424
Eurasian Bullfinch,46,18,0.07213240586162123
Eurasian Bullfinch,46,19,0.05535975298918361
Eurasian Bullfinch,46,20,0.04140394113871526
Eurasian Bullfinch,46,21,0.035546985200649195
Eurasian Bullfinch,46,22,0.01898787541525438
Eurasian Bullfinch,46,23,0.03839584821709501
Eurasian Bullfinch,48,0,0.03272726600743986
Eurasian Bullfinch,48,1,0.02994114939675546
Eurasian Bullfinch,48,2,0.020796997194917094
Eurasian Bullfinch,48,3,0.024641998775439336
Eurasian Bullfinch,48,4,0.017180234960265554
Eurasian Bullfinch,48,5,0.051666467801352596
Eurasian Bullfinch,48,6,0.093465869005019
Eurasian Bullfinch,48,7,0.14996645519991963
Eurasian Bullfinch,48,8,0.09128620850668327
Eurasian Bullfinch,48,9,0.09836291463130323
Eurasian Bullfinch,48,10,0.0710760955885586
Eurasian Bullfinch,48,11,0.06593160407440418
Eurasian Bullfinch,48,12,0.04101030249152926
Eurasian Bullfinch,48,13,0.05462016363190133
Eurasian Bullfinch,48,14,0.08113186031956279
Eurasian Bullfinch,48,15,0.04976020305352727
Eurasian Bullfinch,48,16,0.04563536184616905
Eurasian Bullfinch,48,17,0.09103446272509617
Eurasian Bullfinch,48,18,0.07040968052775924
Eurasian Bullfinch,48,19,0.0536942138946466
Eurasian Bullfinch,48,20,0.0394172007775489
Eurasian Bullfinch,48,21,0.03345481922783954
Eurasian Bullfinch,48,22,0.017169695621997157
Eurasian Bullfinch,48,23,0.03626216442890974
Eurasian Bullfinch,50,0,0.03118980342957383
Eurasian Bullfinch,50,1,0.0278878169776245
Eurasian Bullfinch,50,2,0.019484752637805733
Eurasian Bullfinch,50,3,0.023078119709739112
Eurasian Bullfinch,50,4,0.016361221940356042
Eurasian Bullfinch,50,5,0.050207987138646486
Eurasian Bullfinch,50,6,0.09114706864631493
Eurasian Bullfinch,50,7,0.1467103813064133
Eurasian Bullfinch,50,8,0.08891706576059617
Eurasian Bullfinch,50,9,0.09586899310706798
Eurasian Bullfinch,50,10,0.0691175873937536
Eurasian Bullfinch,50,11,0.06400356235839776
Eurasian Bullfinch,50,12,0.04001624835819349
Eurasian Bullfinch,50,13,0.05321083276147565
Eurasian Bullfinch,50,14,0.0788443134458197
Eurasian Bullfinch,50,15,0.04841634056080725
Eurasian Bullfinch,50,16,0.04419302659942568
Eurasian Bullfinch,50,17,0.08879503636143452
Eurasian Bullfinch,50,18,0.06857622652712833
Eurasian Bullfinch,50,19,0.05247557343340806
Eurasian Bullfinch,50,20,0.03769706051161458
Eurasian Bullfinch,50,21,0.031663503724922784
Eurasian Bullfinch,50,22,0.01638124734317119
Eurasian Bullfinch,50,23,0.03391409574507478
Eurasian Bullfinch,52,0,0.029899705799982808
Eurasian Bullfinch,52,1,0.025900577580164143
Eurasian Bullfinch,52,2,0.018241132698964022
Eurasian Bullfinch,52,3,0.02146210137077717
Eurasian Bullfinch,52,4,0.015315920149757007
Eurasian Bullfinch,52,5,0.04937151302191627
Eurasian Bullfinch,52,6,0.09034996355945624
Eurasian Bullfinch,52,7,0.14605075790295047
Eurasian Bullfinch,52,8,0.08809247178794087
Eurasian Bullfinch,52,9,0.09504971895662176
Eurasian Bullfinch,52,10,0.06821989872804866
Eurasian Bullfinch,52,11,0.06311182754790325
Eurasian Bullfinch,52,12,0.03933819224848555
Eurasian Bullfinch,52,13,0.05248631988059
Eurasian Bullfinch,52,14,0.07801595253711784
Eurasian Bullfinch,52,15,0.047668991461938835
Eurasian Bullfinch,52,16,0.04328694539484107
Eurasian Bullfinch,52,17,0.08799041191079705
Eurasian Bullfinch,52,18,0.06774459644830015
Eurasian Bullfinch,52,19,0.05172263435649832
Eurasian Bullfinch,52,20,0.03642337052971474
Eurasian Bullfinch,52,21,0.030125331870416917
Eurasian Bullfinch,52,22,0.015178478141441104
Eurasian Bullfinch,52,23,0.031952869351243335
Eurasian Bullfinch,54,0,0.02981233818475041
Eurasian Bullfinch,54,1,0.026330482253774514
Eurasian Bullfinch,54,2,0.01833944648216072
Eurasian Bullfinch,54,3,0.021764104016407295
Eurasian Bullfinch,54,4,0.015100803994080605
Eurasian Bullfinch,54,5,0.04939534745866689
Eurasian Bullfinch,54,6,0.0907580424174451
Eurasian Bullfinch,54,7,0.1468925576643712
Eurasian Bullfinch,54,8,0.08851047796706119
Eurasian Bullfinch,54,9,0.09550789354134773
Eurasian Bullfinch,54,10,0.068449352105474
Eurasian Bullfinch,54,11,0.06332648735364473
Eurasian Bullfinch,54,12,0.039156749559156906
Eurasian Bullfinch,54,13,0.05251554974896134
Eurasian Bullfinch,54,14,0.07833179223269177
Eurasian Bullfinch,54,15,0.047621889681451236
Eurasian Bullfinch,54,16,0.0432982245719396
Eurasian Bullfinch,54,17,0.08834668680607123
Eurasian Bullfinch,54,18,0.06795798599533179
Eurasian Bullfinch,54,19,0.05167911735170768
Eurasian Bullfinch,54,20,0.03657842327543006
Eurasian Bullfinch,54,21,0.030424323018209517
Eurasian Bullfinch,54,22,0.015053839495319988
Eurasian Bullfinch,54,23,0.03244984100391187
Eurasian Bullfinch,56,0,0.028670452631949034
Eurasian Bullfinch,56,1,0.024418345735398445
Eurasian Bullfinch,56,2,0.017384165922205857
Eurasian Bullfinch,56,3,0.020025210237827253
Eurasian Bullfinch,56,4,0.014227851473339428
Eurasian Bullfinch,56,5,0.04832020998277896
Eurasian Bullfinch,56,6,0.0892655517524725
Eurasian Bullfinch,56,7,0.1448925910699043
Eurasian Bullfinch,56,8,0.0869679856136853
Eurasian Bullfinch,56,9,0.09383954560225811
Eurasian Bullfinch,56,10,0.06711855014977378
Eurasian Bullfinch,56,11,0.062031943376904444
Eurasian Bullfinch,56,12,0.03844963388334547
Eurasian Bullfinch,56,13,0.05151142059775151
Eurasian Bullfinch,56,14,0.07688830098632804
Eurasian Bullfinch,56,15,0.04666840985596259
Eurasian Bullfinch,56,16,0.04224589864895127
Eurasian Bullfinch,56,17,0.08683930338221892
Eurasian Bullfinch,56,18,0.0666768722630446
Eurasian Bullfinch,56,19,0.050746741916055944
Eurasian Bullfinch,56,20,0.03511606062326188
Eurasian Bullfinch,56,21,0.028822389643435312
Eurasian Bullfinch,56,22,0.01422879428891453
Eurasian Bullfinch,56,23,0.030370423033798565
Eurasian Bullfinch,58,0,0.026342602694636248
Eurasian Bullfinch,58,1,0.02192458161269289
Eurasian Bullfinch,58,2,0.014808901828944615
Eurasian Bullfinch,58,3,0.017626241381202334
Eurasian Bullfinch,58,4,0.011993433339114793
Eurasian Bullfinch,58,5,0.04612405474644948
Eurasian Bullfinch,58,6,0.08705967360131615
Eurasian Bullfinch,58,7,0.142694245501208
Eurasian Bullfinch,58,8,0.08476020303243531
Eurasian Bullfinch,58,9,0.0916660891133883
Eurasian Bullfinch,58,10,0.06490231530910949
Eurasian Bullfinch,58,11,0.05981488257034872
Eurasian Bullfinch,58,12,0.03629745006062907
Eurasian Bullfinch,58,13,0.049331836111935826
Eurasian Bullfinch,58,14,0.07469802002218957
Eurasian Bullfinch,58,15,0.044508260118540144
Eurasian Bullfinch,58,16,0.04004159887352483
Eurasian Bullfinch,58,17,0.08467638535651906
Eurasian Bullfinch,58,18,0.06446421154131435
Eurasian Bullfinch,58,19,0.04853253445500899
Eurasian Bullfinch,58,20,0.032797526070318925
Eurasian Bullfinch,58,21,0.02640277604510896
Eurasian Bullfinch,58,22,0.011963763131987432
Eurasian Bullfinch,58,23,0.027857542503086155
Eurasian Bullfinch,60,0,0.028633123836943924
Eurasian Bullfinch,60,1,0.023997910751870754
Eurasian Bullfinch,60,2,0.017437327696375897
Eurasian Bullfinch,60,3,0.019781452475166092
Eurasian Bullfinch,60,4,0.014244541678339438
Eurasian Bullfinch,60,5,0.04852685065225088
Eurasian Bullfinch,60,6,0.08961595061620448
Eurasian Bullfinch,60,7,0.1453796679131278
Eurasian Bullfinch,60,8,0.08728327957839564
Eurasian Bullfinch,60,9,0.09417110095859647
Eurasian Bullfinch,60,10,0.06736104059412973
Eurasian Bullfinch,60,11,0.06227072876703434
Eurasian Bullfinch,60,12,0.03869842250328529
Eurasian Bullfinch,60,13,0.05179320699171587
Eurasian Bullfinch,60,14,0.07721233115655085
Eurasian Bullfinch,60,15,0.04693887600992111
Eurasian Bullfinch,60,16,0.04245226244672821
Eurasian Bullfinch,60,17,0.08716657551826244
Eurasian Bullfinch,60,18,0.06692409754651249
Eurasian Bullfinch,60,19,0.05095451960737935
Eurasian Bullfinch,60,20,0.035036940865993925
Eurasian Bullfinch,60,21,0.028598920154854726
Eurasian Bullfinch,60,22,0.014199702158341251
Eurasian Bullfinch,60,23,0.030062909641165064
Eurasian Bullfinch,62,0,0.027211286495313767
Eurasian Bullfinch,62,1,0.022535935751193552
Eurasian Bullfinch,62,2,0.01623030970162745
Eurasian Bullfinch,62,3,0.018260653094410464
Eurasian Bullfinch,62,4,0.013027605375004156
Eurasian Bullfinch,62,5,0.04704525333493593
Eurasian Bullfinch,62,6,0.08786823012066235
Eurasian Bullfinch,62,7,0.14333769541293484
Eurasian Bullfinch,62,8,0.08552536177745929
Eurasian Bullfinch,62,9,0.09235055145071022
Eurasian Bullfinch,62,10,0.06570724402244293
Eurasian Bullfinch,62,11,0.06063195746593012
Eurasian Bullfinch,62,12,0.03737464206984639
Eurasian Bullfinch,62,13,0.05031217772909296
Eurasian Bullfinch,62,14,0.07543518852010705
Eurasian Bullfinch,62,15,0.045466416633384646
Eurasian Bullfinch,62,16,0.04092746091418746
Eurasian Bullfinch,62,17,0.08541145532379443
Eurasian Bullfinch,62,18,0.06536749286799304
Eurasian Bullfinch,62,19,0.04959405185230581
Eurasian Bullfinch,62,20,0.03350749736412054
Eurasian Bullfinch,62,21,0.027155064500183516
Eurasian Bullfinch,62,22,0.013014439156486505
Eurasian Bullfinch,62,23,0.028424108849291228
Eurasian Bullfinch,64,0,0.02470344957580215
Eurasian Bullfinch,64,1,0.019602215430442
Eurasian Bullfinch,64,2,0.013480874800067516
Eurasian Bullfinch,64,3,0.015455509152220203
Eurasian Bullfinch,64,4,0.010681340430377552
Eurasian Bullfinch,64,5,0.04478693626214689
Eurasian Bullfinch,64,6,0.08555746351297368
Eurasian Bullfinch,64,7,0.1410539281119438
Eurasian Bullfinch,64,8,0.08319688894223846
Eurasian Bullfinch,64,9,0.09003729182219312
Eurasian Bullfinch,64,10,0.06338085452743171
Eurasian Bullfinch,64,11,0.05828139481941225
Eurasian Bullfinch,64,12,0.03522548779806458
Eurasian Bullfinch,64,13,0.04805850557943586
Eurasian Bullfinch,64,14,0.073124912826159
Eurasian Bullfinch,64,15,0.04325144055630553
Eurasian Bullfinch,64,16,0.03863045372712053
Eurasian Bullfinch,64,17,0.08315207911115853
Eurasian Bullfinch,64,18,0.0630577421985027
Eurasian Bullfinch,64,19,0.04735076640577558
Eurasian Bullfinch,64,20,0.030960400633717158
Eurasian Bullfinch,64,21,0.024398859235072113
Eurasian Bullfinch,64,22,0.010687259519814557
Eurasian Bullfinch,64,23,0.025444901183198258
Eurasian Bullfinch,66,0,0.024451523545706372
Eurasian Bullfinch,66,1,0.01926485788113695
Eurasian Bullfinch,66,2,0.013550200803212852
Eurasian Bullfinch,66,3,0.01528310502283105
Eurasian Bullfinch,66,4,0.010580866062437059
Eurasian Bullfinch,66,5,0.04471376003355641
Eurasian Bullfinch,66,6,0.08543321640224294
Eurasian Bullfinch,66,7,0.14084467954615149
Eurasian Bullfinch,66,8,0.08304985683004885
Eurasian Bullfinch,66,9,0.08987515434447997
Eurasian Bullfinch,66,10,0.06327899404317264
Eurasian Bullfinch,66,11,0.058208309192738505
Eurasian Bullfinch,66,12,0.03523093038517845
Eurasian Bullfinch,66,13,0.048049234500530544
Eurasian Bullfinch,66,14,0.07300450667954289
Eurasian Bullfinch,66,15,0.04322379953092211
Eurasian Bullfinch,66,16,0.0385912826009289
Eurasian Bullfinch,66,17,0.0830013652367608
Eurasian Bullfinch,66,18,0.06294637037037037
Eurasian Bullfinch,66,19,0.047338301977809936
Eurasian Bullfinch,66,20,0.030796808569377727
Eurasian Bullfinch,66,21,0.024206317649657607
Eurasian Bullfinch,66,22,0.010505050505050505
Eurasian Bullfinch,66,23,0.02513082039911308
Eurasian Bullfinch,68,0,0.02584640914811167
Eurasian Bullfinch,68,1,0.020693382151408434
Eurasian Bullfinch,68,2,0.01461817918773158
Eurasian Bullfinch,68,3,0.016573834611201987
Eurasian Bullfinch,68,4,0.011734308269964466
Eurasian Bullfinch,68,5,0.045895818665665
Eurasian Bullfinch,68,6,0.08673859056267388
Eurasian Bullfinch,68,7,0.14229496808564393
Eurasian Bullfinch,68,8,0.08437984794616013
Eurasian Bullfinch,68,9,0.09125386376729969
Eurasian Bullfinch,68,10,0.06455160572293653
Eurasian Bullfinch,68,11,0.05945053075167145
Eurasian Bullfinch,68,12,0.036305136333505995
Eurasian Bullfinch,68,13,0.04914705908228648
Eurasian Bullfinch,68,14,0.0743213647340622
Eurasian Bullfinch,68,15,0.04435743237951747
Eurasian Bullfinch,68,16,0.0397545805416862
Eurasian Bullfinch,68,17,0.08434317999741438
Eurasian Bullfinch,68,18,0.06417982358609443
Eurasian Bullfinch,68,19,0.04844923147028072
Eurasian Bullfinch,68,20,0.03211196067656169
Eurasian Bullfinch,68,21,0.025596697776427937
Eurasian Bullfinch,68,22,0.011760365496189378
Eurasian Bullfinch,68,23,0.02667188325106612
Eurasian Bullfinch,70,0,0.024907648496966583
Eurasian Bullfinch,70,1,0.019630658164874772
Eurasian Bullfinch,70,2,0.013511015375712324
Eurasian Bullfinch,70,3,0.01553090187979201
Eurasian Bullfinch,70,4,0.010800654615665227
Eurasian Bullfinch,70,5,0.045210677735661405
Eurasian Bullfinch,70,6,0.08627217634845138
Eurasian Bullfinch,70,7,0.14208666198604447
Eurasian Bullfinch,70,8,0.08390109614473103
Eurasian Bullfinch,70,9,0.09077874111233236
Eurasian Bullfinch,70,10,0.06395412644036245
Eurasian Bullfinch,70,11,0.05886895821625386
Eurasian Bullfinch,70,12,0.0356246382438613
Eurasian Bullfinch,70,13,0.04853164198293784
Eurasian Bullfinch,70,14,0.07381734289945106
Eurasian Bullfinch,70,15,0.04368072728236962
Eurasian Bullfinch,70,16,0.039055968637104185
Eurasian Bullfinch,70,17,0.08384356546672417
Eurasian Bullfinch,70,18,0.0635936179675339
Eurasian Bullfinch,70,19,0.047735924287199666
Eurasian Bullfinch,70,20,0.031221907863483167
Eurasian Bullfinch,70,21,0.02460840914044309
Eurasian Bullfinch,70,22,0.010822029501148914
Eurasian Bullfinch,70,23,0.025526995824267176
Eurasian Bullfinch,72,0,0.02441366574330563
Eurasian Bullfinch,72,1,0.01899095607235142
Eurasian Bullfinch,72,2,0.013158634538152612
Eurasian Bullfinch,72,3,0.015046803652968035
Eurasian Bullfinch,72,4,0.010350352467270897
Eurasian Bullfinch,72,5,0.044770519933649826
Eurasian Bullfinch,72,6,0.08574970102846209
Eurasian Bullfinch,72,7,0.1415452954104058
Eurasian Bullfinch,72,8,0.08341309507403495
Eurasian Bullfinch,72,9,0.09029109791782954
Eurasian Bullfinch,72,10,0.06345189526709955
Eurasian Bullfinch,72,11,0.05836121572035535
Eurasian Bullfinch,72,12,0.03519561815336463
Eurasian Bullfinch,72,13,0.048069546763680464
Eurasian Bullfinch,72,14,0.0733124416545952
Eurasian Bullfinch,72,15,0.043226350656297576
Eurasian Bullfinch,72,16,0.038599063157476875
Eurasian Bullfinch,72,17,0.083340698426385
Eurasian Bullfinch,72,18,0.06309555555555556
Eurasian Bullfinch,72,19,0.04731939218523878
Eurasian Bullfinch,72,20,0.030731765225553532
Eurasian Bullfinch,72,21,0.02413872321625801
Eurasian Bullfinch,72,22,0.010272727272727274
Eurasian Bullfinch,72,23,0.02507760532150776
Eurasian Bullfinch,74,0,0.02429455216989843
Eurasian Bullfinch,74,1,0.018770025839793283
Eurasian Bullfinch,74,2,0.012921686746987952
Eurasian Bullfinch,74,3,0.014746575342465753
Eurasian Bullfinch,74,4,0.01030785498489426
Eurasian Bullfinch,74,5,0.04464735266639974
Eurasian Bullfinch,74,6,0.08555539610406866
Eurasian Bullfinch,74,7,0.1411683149340693
Eurasian Bullfinch,74,8,0.08318596781355751
Eurasian Bullfinch,74,9,0.09000306151790395
Eurasian Bullfinch,74,10,0.06326598862265127
Eurasian Bullfinch,74,11,0.05820304654306682
Eurasian Bullfinch,74,12,0.03518143268211419
Eurasian Bullfinch,74,13,0.04798381082310141
Eurasian Bullfinch,74,14,0.07312052148720426
Eurasian Bullfinch,74,15,0.043163518907130806
Eurasian Bullfinch,74,16,0.03849100869358104
Eurasian Bullfinch,74,17,0.08313508658475245
Eurasian Bullfinch,74,18,0.06294022222222222
Eurasian Bullfinch,74,19,0.04722402315484804
Eurasian Bullfinch,74,20,0.030525095245983104
Eurasian Bullfinch,74,21,0.023870775347912526
Eurasian Bullfinch,74,22,0.010272727272727272
Eurasian Bullfinch,74,23,0.024707317073170733
Eurasian Bullfinch,76,0,0.022685133887349954
Eurasian Bullfinch,76,1,0.016842377260981912
Eurasian Bullfinch,76,2,0.011465863453815261
Eurasian Bullfinch,76,3,0.013103881278538813
Eurasian Bullfinch,76,4,0.009023665659617321
Eurasian Bullfinch,76,5,0.04324280729851856
Eurasian Bullfinch,76,6,0.08392112466448749
Eurasian Bullfinch,76,7,0.13936067668404375
Eurasian Bullfinch,76,8,0.08153436844442402
Eurasian Bullfinch,76,9,0.08833397608294853
Eurasian Bullfinch,76,10,0.06170135417265222
Eurasian Bullfinch,76,11,0.056630335071456164
Eurasian Bullfinch,76,12,0.03392415063859862
Eurasian Bullfinch,76,13,0.04659966651508261
